SUBNATIO,SCHOOLID,CNT,COUNTRY,OECD,SC01Q01,SC01Q02,SC02Q01,SC03Q01,SC03Q02,SC03Q03,SC03Q04,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC04Q05,SC04Q06,SC04Q07,SC04Q08,SC04Q09,SC04Q10,SC04Q11,SC04Q12,SC04Q13,SC04Q14,SC05Q01,SC05Q02,SC06Q01,SC07Q01,SC08Q01,SC08Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q01,SC11QA1,SC11QA2,SC11QA3,SC11QA4,SC11QB1,SC11QB2,SC11QB3,SC11QB4,SC11QC1,SC11QC2,SC11QC3,SC11QC4,SC11QD1,SC11QD2,SC11QD3,SC11QD4,SC11QE1,SC11QE2,SC11QE3,SC11QE4,SC11QF1,SC11QF2,SC11QF3,SC11QF4,SC11QG1,SC11QG2,SC11QG3,SC11QG4,SC11QH1,SC11QH2,SC11QH3,SC11QH4,SC11QI1,SC11QI2,SC11QI3,SC11QI4,SC11QJ1,SC11QJ2,SC11QJ3,SC11QJ4,SC11QK1,SC11QK2,SC11QK3,SC11QK4,SC11QL1,SC11QL2,SC11QL3,SC11QL4,SC12QA1,SC12QA2,SC12QA3,SC12QA4,SC12QB1,SC12QB2,SC12QB3,SC12QB4,SC12QC1,SC12QC2,SC12QC3,SC12QC4,SC12QD1,SC12QD2,SC12QD3,SC12QD4,SC12QE1,SC12QE2,SC12QE3,SC12QE4,SC12QF1,SC12QF2,SC12QF3,SC12QF4,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC16Q01,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q01,SC19Q01,SC19Q02,SC19Q03,SC19Q04,SC19Q05,SC19Q06,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC20Q05,SC21Q01,SC21Q02,SC21Q03,SC21Q04,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC25Q01,SC26Q01,SC27Q01,SC28Q01,SC29Q01,ABGROUP,CLSIZE,COMPWEB,IRATCOMP,PCGIRLS,PROPCERT,PROPQUAL,RATCOMP,SCHLTYPE,SCHSIZE,SELSCH,STRATIO,RESPRES,RESPCURR,ENVLEARN,SCIPROM,SCMATEDU,TCSHORT,W_FSCHWT,STRATUM,VER_SCH
27600,00217,DEU,276,1,  960,  505,1,   85.00,     .00,   15.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    4.00,    3.00, 4,4,3,3,  44,  15,  44,  15,9999,9999,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   50,   48,   36,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,1,3,3,4,4,3,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,3,2,2,2,2,3,2,1,28,    .720,    .033,    .345,   1.000,9999.000,    .034,3,    1465,2,  28.447,   -.258,   -.955,  -.1756,   .2108,  1.3585, -1.0568,  33.6593,27697,P2006-04DEC07
27600,00218,DEU,276,1,  287,  511,1,   50.00,     .00,   50.00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    3.00,    5.00, 5,5,3,3,  24,  41,  24,  41,  24,  40,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,   90,   80,   80,3,1,1,4,2,4,4,2,3,1,2,2,4,2,2,2,2,2,1,1,2,2,1,3,2,3,4,3,3,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,3,3,1,2,3,3,2,1,33,    .889,    .100,    .640,   1.000,    .989,    .113,3,     798,3,  17.933,   -.986,   -.955, -1.3031,  -.3330,  -.6806,   .9414,  54.3883,27697,P2006-04DEC07
27600,00219,DEU,276,1,  235,  564,1,  100.00, 9999.00, 9999.00, 9999.00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    3.00,    4.00, 3,3,3,3,  31,  20,9998,9998,9999,9999,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,   52,   52,   52,2,2,2,3,9,2,1,1,1,1,1,1,1,1,2,2,3,2,1,1,2,2,1,2,3,2,2,2,3,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,3,2,1,2,2,2,3,1,1,23,   1.000,    .065,    .706,9999.000,9999.000,    .065,3,     799,3,  19.488,    .197,   -.769,   .4200,   .7597,  2.1351,   .9414,  63.3494,27697,P2006-04DEC07
27600,00220,DEU,276,1,  244,  220,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00,  996.00, 4,2,3,3,  18,   7,  18,   7,9999,9999,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   30,   25,   30,4,2,2,4,1,3,2,2,3,3,4,2,2,1,2,1,3,2,2,2,2,2,1,2,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,5,1,1,28,   1.000,    .054,    .474,   1.000,9999.000,    .065,3,     464,1,  21.581,  -1.017,   -.955,   .4200,   .7597,  -.6806,  1.6436,  57.9664,27697,P2006-04DEC07
27600,00221,DEU,276,1,  378,  314,1,   99.00,     .00,    1.00,     .00,2,2,2,2,1,1,1,1,1,1,2,2,2,2,    3.00,  996.00, 4,3,3,3,  19,  17,  19,  16,   1,   0,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,   36,   30,   34,1,1,1,3,1,3,3,3,1,1,1,4,3,1,1,1,2,1,1,1,1,1,1,1,2,1,2,4,3,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,3,3,3,3,2,2,5,2,1,28,    .944,    .043,    .454,    .982,    .036,    .052,3,     692,4,  25.164,   -.941,   -.769,   .4200,  -.3330,  -.3850,   .1660,  36.5118,27697,P2006-04DEC07
27600,00222,DEU,276,1,  742,  653,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,    2.00,    1.00, 4,3,3,3,  59,  21,  59,  21,  59,  21,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,   50,   40,   40,1,1,1,1,9,3,2,1,2,2,2,2,2,1,1,1,3,2,2,2,2,2,1,3,1,1,4,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,2,1,28,    .800,    .029,    .468,   1.000,   1.000,    .036,3,    1395,4,  20.072,   -.865,   -.399,  1.3899,  1.6397,   .0867, -1.0568,  27.4420,27697,P2006-04DEC07
27600,00223,DEU,276,1,  518,  498,1,  100.00,     .00,     .00,     .00,2,2,2,2,1,1,1,1,1,1,1,1,1,2,  996.00,  996.00, 3,4,2,2,  59,  22,9999,9999,9999,9999,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,  100,   90, 9999,2,2,2,3,1,4,3,2,2,2,2,1,2,2,1,2,2,9,9,9,9,9,1,9,3,2,4,9,3,1,2,1,2,1,9,1,9,9,1,1,1,9,2,2,1,2,3,1,1,2,5,1,2,23,9999.000,    .089,    .490,9999.000,9999.000,    .098,3,    1016,3,  14.514,   -.713,   1.269,   .0665,   .2108,  -.0778,   .9414,  28.5324,27697,P2006-04DEC07
27600,00224,DEU,276,1,   40,    1,1,   90.00,   10.00,     .00,     .00,1,2,1,1,1,1,1,2,2,2,2,2,2,2,    5.00,  996.00, 1,2,9,1,  12,   1,  12,9999,   3,9999,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,   17,   12,   17,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,1,2,1,1,2,2,1,2,1,2,2,2,2,9,9,9,9,1,2,1,1,1,1,2,2,2,2,2,2,3,2,3,2,2,2,1,3,13,   1.000,    .293,    .024,    .960,    .240,    .415,3,      41,4,   3.280,  -1.092,  -1.325, -1.3031,  -.8213, -3.4335,  3.6194, 238.8571,27697,P2006-04DEC07
27600,00225,DEU,276,1,  104,   89,1,   88.00,     .00,    8.00,    4.00,1,1,1,1,1,1,1,1,1,2,2,2,2,2,    3.00,  996.00, 3,3,3,2,   8,  14,   8,  14,9999,9999,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,   48,   45,   48,3,2,2,3,9,9,3,2,3,3,2,3,3,2,2,2,3,2,2,2,2,1,2,1,3,2,3,3,3,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,3,2,2,2,5,1,2,23,   1.000,    .233,    .461,   1.000,9999.000,    .249,3,     193,3,  12.867,  -1.077,   1.269,  -.1756, -2.2697,  -.8292,  1.1634,  77.8955,27697,P2006-04DEC07
27600,00226,DEU,276,1, 9997, 9997,7, 9997.00, 9997.00, 9997.00, 9997.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997.00, 9997.00,97,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7, 9997, 9997, 9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,97,9997.000,9997.000,9997.000,9997.000,9997.000,9997.000,7,   99997,7,9997.000, 997.000, 997.000,997.0000,997.0000,997.0000,997.0000,  93.6470,27697,P2006-04DEC07
